Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,215821.0,BOOKBELL LLP,INR,1.0,11.0,218648.0,DMS,06-Jan-2024 12:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,11.0,215821.0,BOOKBELL LLP,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,215907.0,S S Graphics,INR,1.0,12.0,219052.0,D P & OFFSET PRINTERS,06-Jan-2024 01:57 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,12.0,215907.0,S S Graphics,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,216092.0,MRITYUNJOY PRINTER AND HB DTP CENTER,INR,1.0,13.0,219032.0,DRISTIKON OFFSET,06-Jan-2024 12:00 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,13.0,216092.0,MRITYUNJOY PRINTER AND HB DTP CENTER,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,216221.0,MANASI DEVI,INR,1.0,14.0,218778.0,EDU PRINTERS,06-Jan-2024 02:24 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,14.0,216221.0,MANASI DEVI,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,216225.0,Gigabytes Press and Publication,INR,1.0,15.0,216225.0,Gigabytes Press and Publication,30-Dec-2023 01:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,15.0,216225.0,Gigabytes Press and Publication,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,216438.0,SHYAM OFFSET,INR,1.0,16.0,217722.0,GOPINATH KARMAKAR,28-Dec-2023 10:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,16.0,216438.0,SHYAM OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,216449.0,M/s Suryya Printing Works,INR,1.0,17.0,219179.0,Graphic Offset,06-Jan-2024 03:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,17.0,216449.0,M/s Suryya Printing Works,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,216743.0,Krishna Printers,INR,1.0,18.0,218746.0,IMPRESSION,05-Jan-2024 09:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,18.0,216743.0,Krishna Printers,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,217152.0,Robinson Rongpi,INR,1.0,19.0,218651.0,JAGDAMBA OFFSET AND PUBLISHERS,03-Jan-2024 08:30 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,19.0,217152.0,Robinson Rongpi,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,217510.0,RANGALI OFFSET,INR,1.0,20.0,219042.0,J.M. DISTRIBUTORS,06-Jan-2024 10:59 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,20.0,217510.0,RANGALI OFFSET,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,217534.0,ASHIRBAD COMPUTER PRESS,INR,1.0,21.0,216743.0,Krishna Printers,01-Jan-2024 06:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,21.0,217534.0,ASHIRBAD COMPUTER PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,217699.0,Oshin Printing Solution,INR,1.0,22.0,219064.0,LK OFFSET,05-Jan-2024 08:40 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,22.0,217699.0,Oshin Printing Solution,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,217722.0,GOPINATH KARMAKAR,INR,1.0,23.0,218822.0,Maa Baishnu Devi Offset Press,05-Jan-2024 01:56 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,23.0,217722.0,GOPINATH KARMAKAR,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,217992.0,Prodigy Communications And Marketing Pvt. Ltd.,INR,1.0,24.0,219035.0,MAA MANASHA PRINTERS,05-Jan-2024 08:36 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,24.0,217992.0,Prodigy Communications And Marketing Pvt. Ltd.,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,218266.0,A. G. OFFSET PRINTERS,INR,1.0,25.0,218835.0,Mahamaya press,06-Jan-2024 08:44 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,25.0,218266.0,A. G. OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,218498.0,BRIKSHYA OFFSET PRESS,INR,1.0,26.0,218511.0,MANAS ENTERPRISE,03-Jan-2024 06:54 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,26.0,218498.0,BRIKSHYA OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,218511.0,MANAS ENTERPRISE,INR,1.0,27.0,216221.0,MANASI DEVI,06-Jan-2024 09:09 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,27.0,218511.0,MANAS ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,218549.0,SHARMA OFFSET PRINTERS,INR,1.0,28.0,218803.0,Modern Printers,05-Jan-2024 05:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,28.0,218549.0,SHARMA OFFSET PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,218648.0,DMS,INR,1.0,29.0,216092.0,MRITYUNJOY PRINTER AND HB DTP CENTER,21-Dec-2023 01:20 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,29.0,218648.0,DMS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,218651.0,JAGDAMBA OFFSET AND PUBLISHERS,INR,1.0,30.0,218933.0,M/S AMIYA PRINT CRAFT,06-Jan-2024 11:04 AM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,30.0,218651.0,JAGDAMBA OFFSET AND PUBLISHERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,218657.0,M/S SEAGULL INDUSTRY,INR,1.0,31.0,219085.0,M/S. BANI OFFSET & OFFICE STATIONERY,06-Jan-2024 03:36 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,31.0,218657.0,M/S SEAGULL INDUSTRY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,218667.0,PINNACLE ENTERPRISE,INR,1.0,32.0,219007.0,M/S CLASSIC,05-Jan-2024 06:25 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,32.0,218667.0,PINNACLE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,218705.0,BARPETA OFFSET PRESS,INR,1.0,33.0,218812.0,M/S DIBRU OFFSET,06-Jan-2024 02:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:06 PM,,,,,,,,,,,,,33.0,218705.0,BARPETA OFFSET PRESS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,218728.0,SRI RAMKRISHNA PAPER CONVERSIONER,INR,1.0,34.0,219225.0,M/S HIRON OFFSET PRESS,06-Jan-2024 04:15 PM,Rejected-Technical,Technically disqualified. Refer to technical minutes,18-Jan-2024 01:24 PM,,,,,,,,,,,,,34.0,218728.0,SRI RAMKRISHNA PAPER CONVERSIONER,1.0,L1,,,,,,,,,,,,,,,
