Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,232874.0,M/s. Shakti Corporation,INR,0.0,11.0,232875.0,M/S J.K ENGINEERING AND AGRO SERVICE,02-May-2024 04:26 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,11.0,232881.0,SB Traders,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,232873.0,KRISHNA ENTERPRISE,INR,0.0,12.0,232874.0,M/s. Shakti Corporation,02-May-2024 03:44 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,12.0,232882.0,Hindusthan Seeds Corporation Co.,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,232872.0,SHREE KRISHNA ENTERPRISE,INR,0.0,13.0,232714.0,NATIONAL SEEDS CORPORATION LIMITED,02-May-2024 03:48 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,13.0,232883.0,MS Ganapati Marchantile,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,232871.0,TALUKDAR SEEDS CO,INR,0.0,14.0,232870.0,NILANCHAL SEEDS GROWER SOCIETY,02-May-2024 04:07 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,14.0,232884.0,HINDUSTAN INSECTICIDES LTD,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,232870.0,NILANCHAL SEEDS GROWER SOCIETY,INR,0.0,15.0,232886.0,RAJA ENTERPRISE,02-May-2024 04:28 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,15.0,232885.0,J.K.COMMERCIAL,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,232721.0,Salasar Agro Service,INR,0.0,16.0,232721.0,Salasar Agro Service,02-May-2024 03:46 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,16.0,232886.0,RAJA ENTERPRISE,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,232714.0,NATIONAL SEEDS CORPORATION LIMITED,INR,0.0,17.0,232881.0,SB Traders,02-May-2024 04:21 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,17.0,232889.0,LEISURE LANE,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,231997.0,M. M. Associates,INR,0.0,18.0,232872.0,SHREE KRISHNA ENTERPRISE,02-May-2024 04:01 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,18.0,232892.0,BIO-CARE ASSOCIATES,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,231272.0,MS AJB Merchantile,INR,0.0,19.0,232871.0,TALUKDAR SEEDS CO,02-May-2024 04:20 PM,Accepted-AOC,Please refer to statement,19-Jul-2024 07:58 PM,,,,,,,,,,,,,19.0,232895.0,MAHALAXMI ENTERPRISE,1.0,SPONSIVE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024_DAASC_37034_1,ASC/MKT/e-tender/2023-24/5225 dtd 07/03/2024,procurement of certified seeds and Truthfully leveled seeds for the year 2024-25
