Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,218600.0,GAUTAM ENTERPRISE,INR,1.0,11.0,218679.0,M/s Excel Enterprise,04-Jan-2024 08:52 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,11.0,218600.0,GAUTAM ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,218611.0,Tridip Baruah,INR,1.0,12.0,219000.0,M/s M.R. Enterprise,05-Jan-2024 09:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,12.0,218611.0,Tridip Baruah,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,218612.0,TAAL CINE PRODUCTION,INR,1.0,13.0,218785.0,M/S Nirupama Enterprise,05-Jan-2024 12:15 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,13.0,218612.0,TAAL CINE PRODUCTION,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,218649.0,DMS,INR,1.0,14.0,215679.0,M/S PLANET W,19-Dec-2023 03:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,14.0,218649.0,DMS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,218652.0,M/s Ever Green Enterprise,INR,1.0,15.0,215612.0,M/S Raha Enterprise,18-Dec-2023 11:04 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,15.0,218652.0,M/s Ever Green Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,218666.0,PINNACLE ENTERPRISE,INR,1.0,16.0,219262.0,M/S SCABBARD TECH,06-Jan-2024 04:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,16.0,218666.0,PINNACLE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,218675.0,SHEIKH JAVED,INR,1.0,17.0,218910.0,M/s Shree Kartik Associates,05-Jan-2024 07:14 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,17.0,218675.0,SHEIKH JAVED,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,218679.0,M/s Excel Enterprise,INR,1.0,18.0,218941.0,M/S.SOMNATH CHAKRABORTY,05-Jan-2024 12:34 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,18.0,218679.0,M/s Excel Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,218693.0,M/S B K TRADERS,INR,1.0,19.0,218502.0,M/S S.S. ENTERPRISE,06-Jan-2024 01:07 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,19.0,218693.0,M/S B K TRADERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,218709.0,Shivam Video,INR,1.0,20.0,218798.0,M/s Sumati Traders,06-Jan-2024 11:28 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,20.0,218709.0,Shivam Video,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,218785.0,M/S Nirupama Enterprise,INR,1.0,21.0,219220.0,M/S TODAYS ENTERPRISE,06-Jan-2024 02:36 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,21.0,218785.0,M/S Nirupama Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,218798.0,M/s Sumati Traders,INR,1.0,22.0,219045.0,M/S YADAV COMPUTER,06-Jan-2024 01:23 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,22.0,218798.0,M/s Sumati Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,218825.0,THE ZONE,INR,1.0,23.0,219011.0,NR ENTERPRISE,05-Jan-2024 09:27 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,23.0,218825.0,THE ZONE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,218910.0,M/s Shree Kartik Associates,INR,1.0,24.0,218430.0,OM PRODUCTION,06-Jan-2024 01:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,24.0,218910.0,M/s Shree Kartik Associates,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,218922.0,SR Enterprise,INR,1.0,25.0,218666.0,PINNACLE ENTERPRISE,06-Jan-2024 01:02 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,25.0,218922.0,SR Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,218941.0,M/S.SOMNATH CHAKRABORTY,INR,1.0,26.0,217994.0,Prodigy Communications And Marketing Pvt. Ltd.,05-Jan-2024 11:03 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,26.0,218941.0,M/S.SOMNATH CHAKRABORTY,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,219000.0,M/s M.R. Enterprise,INR,1.0,27.0,219166.0,QUALITY PRINTERS,06-Jan-2024 12:46 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,27.0,219000.0,M/s M.R. Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,219011.0,NR ENTERPRISE,INR,1.0,28.0,215005.0,Ra film Studio,13-Dec-2023 06:37 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,28.0,219011.0,NR ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,219045.0,M/S YADAV COMPUTER,INR,1.0,29.0,219222.0,Shanti Enterprise,06-Jan-2024 02:54 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,29.0,219045.0,M/S YADAV COMPUTER,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,219060.0,Amiya Dutta,INR,1.0,30.0,218675.0,SHEIKH JAVED,04-Jan-2024 01:00 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,30.0,219060.0,Amiya Dutta,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,219074.0,K.S. ENTERPRISE,INR,1.0,31.0,218709.0,Shivam Video,05-Jan-2024 06:06 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,31.0,219074.0,K.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,219103.0,M K D ENTERPRISE,INR,1.0,32.0,218922.0,SR Enterprise,05-Jan-2024 07:34 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,32.0,219103.0,M K D ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,219166.0,QUALITY PRINTERS,INR,1.0,33.0,218547.0,Suman Enterprise,05-Jan-2024 02:05 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,33.0,219166.0,QUALITY PRINTERS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,219216.0,K R ENTERPRISE,INR,1.0,34.0,218551.0,Suman Studio,05-Jan-2024 02:10 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,34.0,219216.0,K R ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
