Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number.2,Bidder Name.2,Value,Rank,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,224205.0,Dipak Doley,INR,1.0,11.0,226366.0,GHANASHYAM KUTUM,17-Feb-2024 02:45 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,11.0,224205.0,Dipak Doley,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,224226.0,PRAFULLA DOLEY,INR,1.0,12.0,226272.0,GLOBAL POWER AND ENGINEERS,17-Feb-2024 01:14 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,12.0,224226.0,PRAFULLA DOLEY,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,224412.0,PRIYA GOHAIN,INR,1.0,13.0,226056.0,Hemanga Kumar Das,16-Feb-2024 05:44 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,13.0,224412.0,PRIYA GOHAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,225176.0,REBAT SONOWAL,INR,1.0,14.0,226397.0,Hitech Industries,17-Feb-2024 03:22 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,14.0,225176.0,REBAT SONOWAL,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,225364.0,RITURAJ BORGOHAIN,INR,1.0,15.0,225419.0,Ilakshi Borgohain,14-Feb-2024 02:55 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,15.0,225364.0,RITURAJ BORGOHAIN,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,225419.0,Ilakshi Borgohain,INR,1.0,16.0,223766.0,Kalpana Das,03-Feb-2024 01:39 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,16.0,225419.0,Ilakshi Borgohain,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,225483.0,DEVAJIT BORAH,INR,1.0,17.0,226387.0,KRIPONATH BORI,17-Feb-2024 03:12 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,17.0,225483.0,DEVAJIT BORAH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,225643.0,Prakash Chetia,INR,1.0,18.0,225918.0,KRISHNA ENGINEERINGS,16-Feb-2024 03:48 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,18.0,225643.0,Prakash Chetia,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,225649.0,DIGANTA SAIKIA,INR,1.0,19.0,225851.0,Lakhi Prova Bori,16-Feb-2024 10:47 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,19.0,225649.0,DIGANTA SAIKIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,225849.0,Ambika BAruah,INR,1.0,20.0,223557.0,MAHESH ROY,01-Feb-2024 01:32 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,20.0,225849.0,Ambika BAruah,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,225851.0,Lakhi Prova Bori,INR,1.0,21.0,226357.0,NECCON POWER & INFRA LTD,17-Feb-2024 02:40 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,21.0,225851.0,Lakhi Prova Bori,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,225869.0,Uday Doley,INR,1.0,22.0,226017.0,NITUL KONCH,16-Feb-2024 04:35 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,22.0,225869.0,Uday Doley,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,225882.0,Power Tools and Engineering,INR,1.0,23.0,224068.0,PANKAJ CHUTIA,06-Feb-2024 02:19 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,23.0,225882.0,Power Tools and Engineering,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,225918.0,KRISHNA ENGINEERINGS,INR,1.0,24.0,225882.0,Power Tools and Engineering,16-Feb-2024 11:57 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,24.0,225918.0,KRISHNA ENGINEERINGS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,225959.0,SSK INDUSTRIES,INR,1.0,25.0,224226.0,PRAFULLA DOLEY,07-Feb-2024 03:11 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,25.0,225959.0,SSK INDUSTRIES,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,225961.0,RINTU DIHINGIA,INR,1.0,26.0,225643.0,Prakash Chetia,15-Feb-2024 03:37 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,26.0,225961.0,RINTU DIHINGIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,226017.0,NITUL KONCH,INR,1.0,27.0,224412.0,PRIYA GOHAIN,08-Feb-2024 05:21 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,27.0,226017.0,NITUL KONCH,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,226040.0,YOGYA PROJECTS,INR,1.0,28.0,226195.0,RAJMONI CHETIA,17-Feb-2024 02:59 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,28.0,226040.0,YOGYA PROJECTS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,226056.0,Hemanga Kumar Das,INR,1.0,29.0,226340.0,RANA GOGOI,17-Feb-2024 02:25 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,29.0,226056.0,Hemanga Kumar Das,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,226183.0,SRI PHIJU PEGU,INR,1.0,30.0,226204.0,Ranjit Gogoi,17-Feb-2024 11:18 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,30.0,226183.0,SRI PHIJU PEGU,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,226195.0,RAJMONI CHETIA,INR,1.0,31.0,225176.0,REBAT SONOWAL,13-Feb-2024 10:36 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,31.0,226195.0,RAJMONI CHETIA,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,226204.0,Ranjit Gogoi,INR,1.0,32.0,225961.0,RINTU DIHINGIA,16-Feb-2024 03:13 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,32.0,226204.0,Ranjit Gogoi,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,226272.0,GLOBAL POWER AND ENGINEERS,INR,1.0,33.0,223561.0,RIPUN DAS,01-Feb-2024 01:40 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,33.0,226272.0,GLOBAL POWER AND ENGINEERS,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,226340.0,RANA GOGOI,INR,1.0,34.0,225364.0,RITURAJ BORGOHAIN,14-Feb-2024 11:26 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,34.0,226340.0,RANA GOGOI,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,226357.0,NECCON POWER & INFRA LTD,INR,1.0,35.0,226376.0,SHAMPAK BORAH,17-Feb-2024 03:02 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,35.0,226357.0,NECCON POWER & INFRA LTD,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,226366.0,GHANASHYAM KUTUM,INR,1.0,36.0,226183.0,SRI PHIJU PEGU,17-Feb-2024 10:33 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,36.0,226366.0,GHANASHYAM KUTUM,1.0,L1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,226376.0,SHAMPAK BORAH,INR,1.0,37.0,225959.0,SSK INDUSTRIES,16-Feb-2024 03:12 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,,,,,37.0,226376.0,SHAMPAK BORAH,1.0,L1,,,,,,,,,
