Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.3,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No.4,Bid Number.2,Bidder Name.2,Value,Rank,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender ID :,Tender Ref No :,Tender Title :
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,218642.0,HIMANGSHU PATGIRI,INR,1.0,11.0,215053.0,H.R. ENTERPRISE,05-Jan-2024 04:36 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,11.0,218642.0,HIMANGSHU PATGIRI,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,218650.0,DMS,INR,1.0,12.0,219114.0,Imperial Intercontinental,06-Jan-2024 01:50 PM,Rejected-Technical,Technically Disqualified. Refer to technical minutes,18-Jan-2024 02:40 PM,,,,,,,,,,,,,12.0,218650.0,DMS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,218653.0,M/s Ever Green Enterprise,INR,1.0,13.0,219161.0,INFOCHIP TECHNOLOGIES,06-Jan-2024 01:33 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,13.0,218653.0,M/s Ever Green Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,218674.0,M/s Annapurna Traders,INR,1.0,14.0,218834.0,JAYSHREE ENTERPRISE,05-Jan-2024 07:27 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,14.0,218674.0,M/s Annapurna Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,218680.0,M/s Excel Enterprise,INR,1.0,15.0,219111.0,J.M. DISTRIBUTORS,06-Jan-2024 11:41 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,15.0,218680.0,M/s Excel Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,218696.0,M/S S.S. ENTERPRISE,INR,1.0,16.0,215823.0,KAILASH BHUYAN,20-Dec-2023 02:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,16.0,218696.0,M/S S.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,218717.0,M/S P B ENTERPRISE,INR,1.0,17.0,219078.0,K.S. ENTERPRISE,06-Jan-2024 12:31 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,17.0,218717.0,M/S P B ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,218817.0,Asomi Enterprise,INR,1.0,18.0,218596.0,MANISH KUMAR KUMPAWAT,03-Jan-2024 10:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,18.0,218817.0,Asomi Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,218834.0,JAYSHREE ENTERPRISE,INR,1.0,19.0,218992.0,MD ABU NASER,06-Jan-2024 11:51 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,19.0,218834.0,JAYSHREE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,218842.0,Bhuyan Offset Printing,INR,1.0,20.0,214394.0,M D TRADE AND SUPPLY,16-Dec-2023 07:16 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,20.0,218842.0,Bhuyan Offset Printing,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,218869.0,Compu Serve,INR,1.0,21.0,219094.0,M K D ENTERPRISE,05-Jan-2024 11:18 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,21.0,218869.0,Compu Serve,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,218881.0,DURGA PRASAD UPADHYA,INR,1.0,22.0,218674.0,M/s Annapurna Traders,04-Jan-2024 12:00 AM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,22.0,218881.0,DURGA PRASAD UPADHYA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,218900.0,M/S Sri Krishna Enterprise,INR,1.0,23.0,218653.0,M/s Ever Green Enterprise,04-Jan-2024 09:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,23.0,218900.0,M/S Sri Krishna Enterprise,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,218992.0,MD ABU NASER,INR,1.0,24.0,218680.0,M/s Excel Enterprise,05-Jan-2024 04:56 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,24.0,218992.0,MD ABU NASER,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,219040.0,BIJIT SHARMA,INR,1.0,25.0,219066.0,M/S MD and Sons Traders,05-Jan-2024 08:09 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,25.0,219040.0,BIJIT SHARMA,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,219066.0,M/S MD and Sons Traders,INR,1.0,26.0,214843.0,M/S Patgiri Trading,06-Jan-2024 12:28 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,26.0,219066.0,M/S MD and Sons Traders,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,219069.0,Pankaj Tamuli,INR,1.0,27.0,218717.0,M/S P B ENTERPRISE,06-Jan-2024 01:57 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,27.0,219069.0,Pankaj Tamuli,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,219078.0,K.S. ENTERPRISE,INR,1.0,28.0,218900.0,M/S Sri Krishna Enterprise,05-Jan-2024 08:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,28.0,219078.0,K.S. ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,219094.0,M K D ENTERPRISE,INR,1.0,29.0,218696.0,M/S S.S. ENTERPRISE,06-Jan-2024 01:08 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,29.0,219094.0,M K D ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,219097.0,PINNACLE ENTERPRISE,INR,1.0,30.0,219259.0,M/S YADAV COMPUTER,06-Jan-2024 04:59 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,30.0,219097.0,PINNACLE ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,219111.0,J.M. DISTRIBUTORS,INR,1.0,31.0,219069.0,Pankaj Tamuli,05-Jan-2024 09:06 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,31.0,219111.0,J.M. DISTRIBUTORS,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,219161.0,INFOCHIP TECHNOLOGIES,INR,1.0,32.0,214815.0,PAWAN PRINT HOUSE,03-Jan-2024 04:50 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,32.0,219161.0,INFOCHIP TECHNOLOGIES,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,219218.0,BIMAL INFOTECH,INR,1.0,33.0,217745.0,PC Solutions,05-Jan-2024 03:55 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,33.0,219218.0,BIMAL INFOTECH,1.0,L1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,219251.0,SAMAKSH ENTERPRISE,INR,1.0,34.0,219097.0,PINNACLE ENTERPRISE,05-Jan-2024 11:49 PM,Accepted-AOC,Awarded,28-Feb-2024 05:12 PM,,,,,,,,,,,,,34.0,219251.0,SAMAKSH ENTERPRISE,1.0,L1,,,,,,,,,,,,,,,
