Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Apr-2024 04:01 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26-Apr-2024 06:21 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29-Apr-2024 12:28 PM,Accepted-AOC,Lowest quoted substantially responsive bidder,30-Sep-2024 01:27 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-Apr-2024 12:51 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Apr-2024 12:21 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Apr-2024 06:47 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-Apr-2024 06:40 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Apr-2024 02:54 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-Apr-2024 09:02 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01-Apr-2024 12:46 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-Apr-2024 02:43 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Apr-2024 05:55 PM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-Apr-2024 11:59 AM,Rejected-Technical,Not evaluated as quoted amount was higher than lowest quoted substantially responsive bidder.,04-Jun-2024 05:16 PM,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
