Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank,Financial Bid Opening Date:
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231829.0,Jyoti Pharmaceuticals,INR,464.8,09-Apr-2024 01:05 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,999.04,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231754.0,M/S MEDICINE PARK,INR,424.48,03-Apr-2024 04:48 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"8,178.36",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231747.0,NEW KAVITA DRUGS AND SURGICALS,INR,"1,762.69",03-Apr-2024 06:35 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"6,780.80",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231726.0,M B Traders,INR,"7,409.36",03-Apr-2024 07:28 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,207.00,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231721.0,S R ENTERPRISE,INR,157.92,06-Apr-2024 11:26 AM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"15,176.00",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231701.0,MEDISYS,INR,111.44,04-Apr-2024 12:49 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"12,544.15",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231536.0,Atlantis Healthcare,INR,"7,360.88",03-Apr-2024 07:19 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"66,725.51",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231488.0,M/S NRSB NON WOVEN FABRICS LLP,INR,106.75,03-Apr-2024 04:49 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"56,786.06",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231484.0,SURAVI ENTERPRISE,INR,25.26,09-Apr-2024 03:14 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"17,033.92",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231316.0,ADELINE PHARMACEUTICALS PRIVATE LIMITED,INR,"1,624",03-Apr-2024 02:26 PM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,"2,924.28",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-Mar-2024 02:42 PM,Rejected-AOC,Not awarded as rates quoted are higher than 10 percent of previous rate,18-Jul-2024 04:43 PM,,,,,,,,,834.00,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 01:46 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"59,763.20",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-Apr-2024 01:44 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,60.18,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-Apr-2024 12:17 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"5,345.79",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-Apr-2024 11:13 AM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,"2,881.61",1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09-Apr-2024 03:46 PM,Accepted-AOC,Identified as L1 by the financial committee,18-Jul-2024 04:43 PM,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
